"row_number","breed_name","zip_code","borough","cleaned_borough","final_borough","issued_year","expired_year","pit_bull"
34366,"beagle",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34370,"labrador retriever",10310,"staten island","Staten Island","Staten Island",2015,2017,FALSE
34399,"jack russell terrier",10310,"staten island","Staten Island","Staten Island",2015,2017,FALSE
34401,"vizsla",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34412,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2015,2017,FALSE
34437,"labrador retriever crossbreed",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34451,"maltese",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34455,"unknown",10312,"staten island","Staten Island","Staten Island",2015,2019,FALSE
34463,"shih tzu crossbreed",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34487,"australian shepherd",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34490,"labrador retriever",10303,"staten island","Staten Island","Staten Island",2015,2017,FALSE
34494,"bull terrier",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34522,"beagle crossbreed",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34551,"bichon frise",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34576,"labrador retriever",10312,"staten is","Staten Island","Staten Island",2015,2016,FALSE
34600,"german shepherd dog",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34618,"yorkshire terrier",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34631,"shetland sheepdog",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34636,"beagle",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34650,"australian shepherd",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34654,"unknown",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34661,"australian cattle dog",10307,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34691,"schnauzer crossbreed",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34692,"german shepherd dog",10306,"staten island","Staten Island","Staten Island",2015,2019,FALSE
34697,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34708,"boxer",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34747,"lhasa apso",10306,"staten is","Staten Island","Staten Island",2015,2016,FALSE
34748,"shiba inu",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34757,"siberian husky",10308,"staten island","Staten Island","Staten Island",2015,2017,FALSE
34769,"labrador retriever crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34776,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34794,"labrador retriever crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34800,"poodle, toy",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34871,"papillon",10312,"staten island","Staten Island","Staten Island",2015,2018,FALSE
34872,"chihuahua crossbreed",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34874,"beagle",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34882,"pomeranian",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34886,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34892,"bichon frise",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34899,"american pit bull mix / pit bull mix",10302,"staten island","Staten Island","Staten Island",2015,2016,TRUE
34918,"poodle crossbreed",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
34946,"cane corso",10309,"staten island","Staten Island","Staten Island",2015,2018,FALSE
34954,"goldendoodle",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35001,"shih tzu",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35004,"cocker spaniel",10307,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35019,"shih tzu",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35034,"terrier mix",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35057,"labrador retriever crossbreed",10304,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35110,"cocker spaniel",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35117,"shih tzu",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35124,"unknown",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35130,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35137,"labrador retriever crossbreed",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35139,"unknown",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35152,"golden retriever",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35175,"boxer",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35185,"shih tzu",10301,"staten island","Staten Island","Staten Island",2015,2020,FALSE
35189,"puggle",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35190,"american pit bull terrier/pit bull",10303,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35196,"maltese",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35197,"shetland sheepdog",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35207,"cocker spaniel",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35215,"american staffordshire terrier",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35217,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35219,"labrador retriever",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35227,"labrador retriever crossbreed",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35231,"american pit bull mix / pit bull mix",10301,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35246,"golden retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35249,"brussels griffon",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35251,"american pit bull terrier/pit bull",10303,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35263,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35268,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35273,"american pit bull terrier/pit bull",10302,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35282,"papillon",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35296,"schnauzer, miniature",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35314,"shih tzu",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35321,"ibizan hound",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35351,"labrador retriever crossbreed",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35366,"chihuahua",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35393,"chihuahua",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35399,"cavalier king charles spaniel",10314,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35405,"unknown",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35423,"havanese",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35430,"rottweiler",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35444,"american pit bull terrier/pit bull",10302,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35448,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35452,"unknown",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35456,"pomeranian",10307,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35463,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35493,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35498,"labradoodle",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35502,"poodle, miniature",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35510,"chow chow",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35512,"havanese",10308,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35528,"unknown",10312,"staten is","Staten Island","Staten Island",2015,2016,FALSE
35537,"bichon frise",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35590,"unknown",10305,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35600,"maltese",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35612,"american pit bull terrier/pit bull",10308,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35613,"boxer",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35623,"american pit bull terrier/pit bull",10312,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35629,"american pit bull terrier/pit bull",10308,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35689,"german shorthaired pointer",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35692,"maltese",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35718,"belgian malinois",10309,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35770,"american pit bull terrier/pit bull",10309,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35788,"havanese",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35824,"papillon",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35827,"dachshund smooth coat",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35835,"mastiff, bull",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35838,"yorkshire terrier",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35869,"beagle",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35872,"american staffordshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35874,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35875,"american pit bull mix / pit bull mix",10307,"staten island","Staten Island","Staten Island",2015,2016,TRUE
35896,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2015,2018,FALSE
35906,"silky terrier",10307,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35911,"labrador retriever crossbreed",10306,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35922,"cocker spaniel",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35936,"maltese",10305,"staten island","Staten Island","Staten Island",2015,2017,FALSE
35957,"unknown",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
35993,"american bully",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36003,"siberian husky",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36005,"american pit bull terrier/pit bull",10304,"staten island","Staten Island","Staten Island",2015,2018,TRUE
36006,"boxer",10314,"staten island","Staten Island","Staten Island",2015,2020,FALSE
36014,"american staffordshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36051,"west high white terrier",10301,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36064,"cairn terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36076,"dachshund",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36079,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36080,"cavalier king charles spaniel",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36084,"shih tzu",10303,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36093,"chihuahua",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36094,"unknown",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36101,"pekingese",10312,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36111,"unknown",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36115,"unknown",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36116,"beagle",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36119,"wire fox terrier",10304,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36132,"chihuahua",10302,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36140,"unknown",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36142,"schnauzer, miniature",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36147,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36149,"chihuahua",10310,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36157,"maltese",10305,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36158,"golden retriever",10309,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36163,"beagle",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36166,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36171,"labradoodle",10305,"staten island","Staten Island","Staten Island",2015,2018,FALSE
36183,"beagle",10308,"staten island","Staten Island","Staten Island",2015,2016,FALSE
36184,"beagle",10309,"staten is","Staten Island","Staten Island",2015,2016,FALSE
