"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull","zip_match","zip_code_imputed"
2107,2015-05-30,"DOG","JACK RUSS TER/ BEAGLE",4,"M",TRUE,"Bronx",NA,FALSE,NA,"10463"
2108,2015-05-29,"DOG","Chihuahua Crossbreed",4,"M",FALSE,"Bronx","10471",FALSE,TRUE,"10471"
2109,2015-05-29,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2110,2015-05-29,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2111,2015-05-29,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2112,2015-05-28,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10454"
2113,2015-06-04,"DOG","Beagle",1,"F",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2114,2015-06-02,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2115,2015-05-08,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2116,2015-05-01,"DOG","Pit Bull",2,"F",TRUE,"Bronx","10455",TRUE,TRUE,"10455"
2117,2015-06-06,"DOG","Basset Hound",4,"M",TRUE,"Bronx","10459",FALSE,TRUE,"10459"
2118,2015-06-07,"DOG","Chihuahua",2,"M",TRUE,"Bronx","10456",FALSE,TRUE,"10456"
2119,2015-06-06,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx","10463",FALSE,TRUE,"10463"
2120,2015-06-05,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10453"
2121,2015-06-06,"DOG","Maltese",8,"M",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2122,2015-06-06,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10468"
2123,2015-06-07,"DOG","Pit Bull",4,"M",TRUE,"Bronx","10453",TRUE,TRUE,"10453"
2124,2015-06-08,"DOG","Maltese",11,"F",FALSE,"Bronx","10472",FALSE,TRUE,"10472"
2125,2015-06-04,"DOG","Rottweiler",NA,"U",FALSE,"Bronx","10466",FALSE,TRUE,"10466"
2126,2015-06-04,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10462",TRUE,TRUE,"10462"
2127,2015-05-29,"DOG","Poodle, Standard",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10466"
2128,2015-06-06,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10466"
2129,2015-06-05,"DOG","Pit Bull",NA,"F",TRUE,"Bronx","10457",TRUE,TRUE,"10457"
2130,2015-06-07,"DOG","Maltese",2,"M",TRUE,"Bronx","10460",FALSE,TRUE,"10460"
2131,2015-06-04,"DOG","SHIH TZU/POODLE",6,"M",FALSE,"Bronx","10462",FALSE,TRUE,"10462"
2132,2015-06-09,"DOG","American Pit Bull Terrier/Pit Bull",6,"F",TRUE,"Bronx",NA,TRUE,NA,"10460"
2133,2015-06-05,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10457"
2134,2015-06-09,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10456",FALSE,TRUE,"10456"
2135,2015-06-11,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10452",TRUE,TRUE,"10452"
2136,2015-06-13,"DOG","POODLE- X",6,"M",TRUE,"Bronx","10461",FALSE,TRUE,"10461"
2137,2015-06-14,"DOG","Chihuahua Crossbreed",4,"M",FALSE,"Bronx",NA,FALSE,NA,"10453"
2138,2015-06-18,"DOG","Pit Bull",5,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2139,2015-06-15,"DOG","Yorkshire Terrier",3,"F",FALSE,"Bronx","10470",FALSE,TRUE,"10470"
2140,2015-06-17,"DOG","Chihuahua",NA,"M",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2141,2015-06-06,"DOG","Bichon Frise",NA,"U",FALSE,"Bronx","10472",FALSE,TRUE,"10472"
2142,2015-06-20,"DOG","POMERANIAN ENGLISH SPANIEL",6,"M",TRUE,"Bronx",NA,FALSE,NA,"10473"
2143,2015-06-21,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10460",TRUE,TRUE,"10460"
2144,2015-06-22,"DOG","Pit Bull",2,"M",TRUE,"Bronx",NA,TRUE,NA,"10456"
2145,2015-06-22,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10472",FALSE,TRUE,"10472"
2146,2015-06-20,"DOG","Shih Tzu",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10461"
2147,2015-06-23,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10473",TRUE,TRUE,"10473"
2148,2015-06-22,"DOG","BEAGLE/ ENG SPRINGER SPANIEL",1,"F",TRUE,"Bronx","10457",FALSE,TRUE,"10457"
2149,2015-06-23,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Bronx",NA,TRUE,NA,"10472"
2150,2015-06-23,"DOG","Maltese",4,"M",TRUE,"Bronx","10453",FALSE,TRUE,"10453"
2151,2015-06-24,"DOG","BULLDOG/ PIT BULL",5,"M",FALSE,"Bronx",NA,TRUE,NA,"10465"
2152,2015-06-26,"DOG","SHIH TZU/ YORKSHIRE TERR",5,"M",FALSE,"Bronx","10460",FALSE,TRUE,"10460"
2153,2015-06-27,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10029",TRUE,TRUE,"10029"
2154,2015-06-28,"DOG","Pomeranian",NA,"M",TRUE,"Bronx","10453",FALSE,TRUE,"10453"
2155,2015-06-21,"DOG","Pit Bull",NA,"F",FALSE,"Bronx","10461",TRUE,TRUE,"10461"
2156,2015-06-21,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Bronx",NA,TRUE,NA,"10470"
2157,2015-06-30,"DOG","Miniature Pinscher",2,"M",TRUE,"Bronx",NA,FALSE,NA,"10468"
2158,2015-06-30,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10453",TRUE,TRUE,"10453"
2159,2015-07-01,"DOG","Golden Retriever",11,"F",TRUE,"Bronx","10463",FALSE,TRUE,"10463"
2160,2015-06-30,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10451",TRUE,TRUE,"10451"
2161,2015-06-24,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10456"
2162,2015-07-04,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10466"
2163,2015-07-04,"DOG","Shih Tzu",8,"M",TRUE,"Bronx",NA,FALSE,NA,"10458"
2164,2015-07-04,"DOG","Beagle",9,"M",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2165,2015-07-03,"DOG","MASTIFF",3,"M",FALSE,"Bronx","10460",FALSE,TRUE,"10460"
2166,2015-07-01,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10465"
2167,2015-07-08,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2168,2015-07-07,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10470"
2169,2015-07-07,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10472"
2170,2015-07-02,"DOG","Pit Bull",3,"M",TRUE,"Bronx",NA,TRUE,NA,"10468"
2171,2015-07-02,"DOG","Mastiff, Bull",7,"M",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2172,2015-07-10,"DOG","TERRIER/ YORKIE",2,"F",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2173,2015-07-09,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Bronx","10460",TRUE,TRUE,"10460"
2174,2015-07-11,"DOG","American Staffordshire Terrier",4,"M",FALSE,"Bronx","10460",FALSE,TRUE,"10460"
2175,2015-07-14,"DOG","Boston Terrier",NA,"U",FALSE,"Bronx","10461",FALSE,TRUE,"10461"
2176,2015-07-10,"DOG","Jack Russ",11,"M",TRUE,"Bronx","10470",FALSE,TRUE,"10470"
2177,2015-07-02,"DOG","Staffordshire Bull Terrier",4,"M",TRUE,"Bronx",NA,FALSE,NA,"10463"
2178,2015-07-13,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10460"
2179,2015-07-13,"DOG","BLACK MOUTH CUR",3,"M",TRUE,"Bronx","10465",FALSE,TRUE,"10465"
2180,2015-07-13,"DOG","BLACK MOUTH CUR",3,"M",TRUE,"Bronx","10465",FALSE,TRUE,"10465"
2181,2015-07-12,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10454"
2182,2015-07-14,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2183,2015-06-11,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10467"
2184,2015-07-15,"DOG","JACK RUSS/BULLY PIT BULL",4,"M",FALSE,"Bronx","10459",TRUE,TRUE,"10459"
2185,2015-07-16,"DOG","Pit Bull",3,"M",FALSE,"Bronx",NA,TRUE,NA,"10472"
2186,2015-07-13,"DOG","MUTT",12,"M",TRUE,"Bronx",NA,FALSE,NA,"10456"
2187,2015-07-17,"DOG","Cock-A-Poo",2,"M",TRUE,"Bronx",NA,FALSE,NA,"10453"
2188,2015-07-18,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10468",TRUE,TRUE,"10468"
2189,2015-07-16,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Bronx","10469",TRUE,TRUE,"10469"
2190,2015-07-21,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",TRUE,"Bronx","10472",TRUE,TRUE,"10472"
2191,2015-07-09,"DOG","AKITA/CHOW CHOW",2,"M",FALSE,"Bronx","10459",FALSE,TRUE,"10459"
2192,2015-07-19,"DOG","Pit Bull",2,"M",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2193,2015-07-11,"DOG","Pit Bull",7,"M",FALSE,"Bronx","10469",TRUE,TRUE,"10469"
2194,2015-07-21,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10461"
2195,2015-07-17,"DOG","Cocker Spaniel",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10458"
2196,2015-07-17,"DOG","Chihuahua",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10469"
2197,2015-07-17,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10456"
2198,2015-07-22,"DOG","TERRIER",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10473"
2199,2015-07-26,"DOG","Chihuahua",NA,"M",FALSE,"Bronx",NA,FALSE,NA,"10453"
2200,2015-07-23,"DOG","German Shepherd",1,"M",TRUE,"Bronx",NA,FALSE,NA,"10474"
2201,2015-07-27,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10472"
2202,2015-07-22,"DOG","Maltese",NA,"U",FALSE,"Bronx","10463",FALSE,TRUE,"10463"
2203,2015-07-18,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10455"
2204,2015-08-01,"DOG","Shih Tzu",6,"M",FALSE,"Bronx",NA,FALSE,NA,"10465"
2205,2015-08-02,"DOG","Pit Bull",7,"M",FALSE,"Bronx","10463",TRUE,TRUE,"10463"
2206,2015-08-01,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10472"
2207,2015-08-02,"DOG","Shih Tzu",4,"M",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2208,2015-07-30,"DOG","American Staffordshire Terrier",3,"M",FALSE,"Bronx",NA,FALSE,NA,"10466"
2209,2015-07-31,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10467"
2210,2015-07-27,"DOG","Chihuahua",7,"F",FALSE,"Bronx","10460",FALSE,TRUE,"10460"
2211,2015-08-06,"DOG","Beagle",6,"M",TRUE,"Bronx","10461",FALSE,TRUE,"10461"
2212,2015-08-06,"DOG","Chihuahua",4,"M",FALSE,"Bronx",NA,FALSE,NA,"10461"
2213,2015-07-15,"DOG","PITBULL/LABRADOR",7,"M",FALSE,"Bronx",NA,TRUE,NA,"10457"
2214,2015-08-07,"DOG","Maltese",10,"M",FALSE,"Bronx",NA,FALSE,NA,"10451"
2215,2015-08-05,"DOG","Chihuahua",5,"M",FALSE,"Bronx","10452",FALSE,TRUE,"10452"
2216,2015-08-02,"DOG","Saint Bernard",4,"M",FALSE,"Bronx","10471",FALSE,TRUE,"10471"
2217,2015-08-11,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10464"
2218,2015-08-09,"DOG","HUSKY",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10461"
2219,2015-08-11,"DOG","Bull dog",1,"M",TRUE,"Bronx","10459",FALSE,TRUE,"10459"
2220,2015-08-12,"DOG","Pit Bull",4,"M",TRUE,"Bronx","10458",TRUE,TRUE,"10458"
2221,2015-08-10,"DOG","Shih Tzu",NA,"U",FALSE,"Bronx","10456",FALSE,TRUE,"10456"
2222,2015-08-11,"DOG","Bull Dog, English",1,"M",TRUE,"Bronx","10459",FALSE,TRUE,"10459"
2223,2015-08-11,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10459"
2224,2015-07-30,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10455",TRUE,TRUE,"10455"
2225,2015-08-13,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10467",TRUE,TRUE,"10467"
2226,2015-08-08,"DOG","AUSTRALIAN SHEP/DALMATION/PITBULL",3,"M",TRUE,"Bronx","10472",TRUE,TRUE,"10472"
2227,2015-08-15,"DOG","BEAGLE/BLUETICK HOUND",8,"M",FALSE,"Bronx","10465",FALSE,TRUE,"10465"
2228,2015-08-17,"DOG","Cocker Spaniel",3,"M",TRUE,"Bronx",NA,FALSE,NA,"10458"
2229,2015-08-15,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10468",TRUE,TRUE,"10468"
2230,2015-08-08,"DOG","German Shepherd",5,"F",TRUE,"Bronx","10469",FALSE,TRUE,"10469"
2231,2015-08-15,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10468",TRUE,TRUE,"10468"
2232,2015-08-14,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10454"
2233,2015-08-09,"DOG","Chihuahua",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10458"
2234,2015-08-18,"DOG","Shih Tzu",4,"M",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2235,2015-08-14,"DOG","Pit Bull",4,"M",FALSE,"Bronx","10457",TRUE,TRUE,"10457"
2236,2015-08-17,"DOG","Pit Bull",4,"M",FALSE,"Bronx","10455",TRUE,TRUE,"10455"
2237,2015-08-18,"DOG","Chihuahua",2,"M",FALSE,"Bronx","10460",FALSE,TRUE,"10460"
2238,2015-08-18,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10469"
2239,2015-08-20,"DOG","Rottweiler",2.5,"M",FALSE,"Bronx",NA,FALSE,NA,"10467"
2240,2015-08-23,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10470",TRUE,TRUE,"10470"
2241,2015-08-23,"DOG","Pit Bull",1,"F",FALSE,"Bronx",NA,TRUE,NA,"10458"
2242,2015-08-24,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10457"
2243,2015-08-22,"DOG","Shih Tzu",2,"F",FALSE,"Bronx","10475",FALSE,TRUE,"10475"
2244,2015-08-22,"DOG","RAT TERRIER",11,"M",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2245,2015-08-25,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2246,2015-08-25,"DOG","Chihuahua",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10462"
2247,2015-08-25,"DOG","Bull dog",11,"F",TRUE,"Bronx","10461",FALSE,TRUE,"10461"
2248,2015-08-26,"DOG","Yorkshire Terrier",2.5,"M",FALSE,"Bronx","10459",FALSE,TRUE,"10459"
2249,2015-08-25,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx","10456",FALSE,TRUE,"10456"
2250,2015-08-30,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10452",FALSE,TRUE,"10452"
2251,2015-08-30,"DOG","Cocker Spaniel",6,"F",FALSE,"Bronx","10465",FALSE,TRUE,"10465"
2252,2015-08-22,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10467",TRUE,TRUE,"10467"
2253,2015-08-28,"DOG","Chihuahua Crossbreed",2,"M",FALSE,"Bronx",NA,FALSE,NA,"10467"
2254,2015-08-31,"DOG","Pit Bull",3,"M",FALSE,"Bronx","10453",TRUE,TRUE,"10453"
2255,2015-08-29,"DOG","Yorkshire Terrier",NA,"M",TRUE,"Bronx","10453",FALSE,TRUE,"10453"
2256,2015-08-18,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10473"
2257,2015-08-31,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10456"
2258,2015-09-01,"DOG","Maltese",NA,"U",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2260,2015-09-03,"DOG","Pit Bull",NA,"M",FALSE,"Bronx","10469",TRUE,TRUE,"10469"
2261,2015-09-03,"DOG","Maltese",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10474"
2262,2015-09-05,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10467"
2263,2015-09-07,"DOG","Shih Tzu",5,"M",FALSE,"Bronx","10468",FALSE,TRUE,"10468"
2264,2015-09-04,"DOG","Poodle, Standard",NA,"F",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2265,2015-09-07,"DOG","PITBULL MIX",NA,"U",FALSE,"Bronx","10463",TRUE,TRUE,"10463"
2266,2015-09-08,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10454"
2267,2015-09-08,"DOG","Chow Chow",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10458"
2268,2015-09-09,"DOG","SCHNAUZER/MALTESE",4,"M",TRUE,"Bronx","10463",FALSE,TRUE,"10463"
2269,2015-09-08,"DOG","Lhasa Apso",6.5,"F",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2270,2015-09-09,"DOG","Pit Bull",NA,"F",TRUE,"Bronx",NA,TRUE,NA,"10463"
2271,2015-09-08,"DOG","Chow Chow",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10465"
2272,2015-09-11,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Bronx","10458",TRUE,TRUE,"10458"
2273,2015-09-11,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",FALSE,"Bronx","10458",TRUE,TRUE,"10458"
2274,2015-09-08,"DOG","Pit Bull",5,"M",FALSE,"Bronx","10454",TRUE,TRUE,"10454"
2275,2015-09-10,"DOG","Chihuahua",11,"M",TRUE,"Bronx",NA,FALSE,NA,"10459"
2276,2015-09-11,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"U",FALSE,"Bronx","10458",TRUE,TRUE,"10458"
2277,2015-09-08,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10465"
2278,2015-09-12,"DOG","Chihuahua",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10456"
2279,2015-09-13,"DOG","Mixed/Other",2,"F",FALSE,"Bronx",NA,FALSE,NA,"10456"
2280,2015-09-11,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10452",FALSE,TRUE,"10452"
2281,2015-08-31,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2282,2015-09-09,"DOG","CHIHUAHUA- X",1,"F",FALSE,"Bronx","10462",FALSE,TRUE,"10462"
2283,2014-10-22,"DOG","Pit Bull",3,"M",FALSE,"Bronx",NA,TRUE,NA,"10463"
2284,2015-09-17,"DOG","Poodle, Standard",NA,"M",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2285,2015-09-18,"DOG","Pit Bull",1,"M",FALSE,"Bronx",NA,TRUE,NA,"10468"
2286,2015-09-20,"DOG","CATTLE DOG",4,"M",TRUE,"Bronx",NA,FALSE,FALSE,"10457"
2287,2015-09-19,"DOG","Shih Tzu",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10470"
2288,2015-09-20,"DOG","Bull dog",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10463"
2289,2015-09-22,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10467"
2290,2015-09-11,"DOG","CORGI MIX",5,"M",FALSE,"Bronx",NA,FALSE,NA,"10458"
2291,2015-09-23,"DOG","Bull dog",3,"F",TRUE,"Bronx","10458",FALSE,TRUE,"10458"
2292,2015-09-21,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10472"
2293,2015-09-25,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10457",TRUE,TRUE,"10457"
2294,2015-09-28,"DOG","Pit Bull",1,"M",FALSE,"Bronx","10470",TRUE,TRUE,"10470"
2295,2015-09-17,"DOG","Bull dog",NA,"U",FALSE,"Bronx","10462",FALSE,TRUE,"10462"
2296,2015-09-26,"DOG","Pit Bull",2018,"F",FALSE,"Bronx","10475",TRUE,TRUE,"10475"
2297,2015-09-29,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Bronx","10462",TRUE,TRUE,"10462"
2298,2015-09-23,"DOG","American Pit Bull Terrier/Pit Bull",10,"F",FALSE,"Bronx","10465",TRUE,TRUE,"10465"
2299,2015-09-23,"DOG","BLUE NOSE PIT BULL",3,"M",TRUE,"Bronx","10465",TRUE,TRUE,"10465"
2300,2015-09-24,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10463",TRUE,TRUE,"10463"
2301,2015-07-17,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10470"
2302,2015-09-29,"DOG","Bull dog",2,"M",FALSE,"Bronx","10459",FALSE,TRUE,"10459"
2303,2015-09-30,"DOG","Yorkshire Terrier",NA,"M",FALSE,"Bronx",NA,FALSE,NA,"10461"
2304,2015-09-07,"DOG","Shih Tzu",1,"M",FALSE,"Bronx","10465",FALSE,TRUE,"10465"
2305,2015-10-03,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10466"
2306,2015-10-03,"DOG","Shih Tzu",4,"F",FALSE,"Bronx","10465",FALSE,TRUE,"10465"
2307,2015-06-02,"DOG","German Shepherd",NA,"U",FALSE,"Bronx","10458",FALSE,TRUE,"10458"
2308,2015-10-06,"DOG","TERRIER",NA,"U",FALSE,"Bronx","10455",FALSE,TRUE,"10455"
2309,2015-10-09,"DOG","Rottweiler",6,"M",TRUE,"Bronx","10471",FALSE,TRUE,"10471"
2310,2015-10-08,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10457",TRUE,TRUE,"10457"
2311,2015-10-09,"DOG","Pit Bull",2,"F",FALSE,"Bronx","10467",TRUE,TRUE,"10467"
2312,2015-10-12,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10456"
2313,2015-10-10,"DOG","Pit Bull",5,"F",TRUE,"Bronx","10467",TRUE,TRUE,"10467"
2314,2015-10-10,"DOG","PIT BULL MIXED",5,"F",TRUE,"Bronx","10467",TRUE,TRUE,"10467"
2315,2015-10-19,"DOG","Rottweiler",NA,"U",FALSE,"Bronx","10459",FALSE,TRUE,"10459"
2316,2015-10-08,"DOG","Pit Bull",4,"M",FALSE,"Bronx","10473",TRUE,TRUE,"10473"
2317,2015-10-04,"DOG","German Shepherd",NA,"U",FALSE,"Bronx","10467",FALSE,TRUE,"10467"
2318,2015-10-14,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10462",TRUE,TRUE,"10462"
2319,2015-10-13,"DOG","ALASKA HUSKY",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10465"
2320,2015-10-17,"DOG","Pit Bull",4,"F",TRUE,"Bronx",NA,TRUE,NA,"10462"
2321,2015-10-18,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10467"
2322,2015-10-19,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10465"
2323,2015-10-16,"DOG","German Shepherd Crossbreed",8,"M",FALSE,"Bronx",NA,FALSE,NA,"10472"
2324,2015-09-28,"DOG","Pit Bull",1,"M",FALSE,"Bronx","10470",TRUE,TRUE,"10470"
2325,2015-10-21,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10460",TRUE,TRUE,"10460"
2326,2015-10-23,"DOG","Pit Bull",3,"M",TRUE,"Bronx","10466",TRUE,TRUE,"10466"
2327,2015-10-23,"DOG","MINI DOBERMAN",NA,"U",FALSE,"Bronx","10468",FALSE,TRUE,"10468"
2328,2015-10-24,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE,NA,"10467"
2329,2015-10-26,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10468",FALSE,TRUE,"10468"
2330,2015-10-23,"DOG","Rottweiler",NA,"U",FALSE,"Bronx","10457",FALSE,TRUE,"10457"
2331,2015-10-27,"DOG","Rottweiler",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10459"
2332,2015-10-15,"DOG","Chihuahua",6,"M",FALSE,"Bronx","10461",FALSE,TRUE,"10461"
2333,2015-10-27,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",FALSE,"Bronx",NA,TRUE,NA,"10456"
2334,2015-10-27,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx","10468",FALSE,TRUE,"10468"
2335,2015-11-01,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10475",TRUE,TRUE,"10475"
2336,2015-10-26,"DOG","Bull dog",NA,"U",FALSE,"Bronx","10474",FALSE,TRUE,"10474"
2337,2015-11-04,"DOG","Shih Tzu",16,"M",TRUE,"Bronx","10455",FALSE,TRUE,"10455"
2338,2015-11-01,"DOG","Chihuahua",NA,"U",FALSE,"Bronx","10453",FALSE,TRUE,"10453"
2339,2015-11-04,"DOG","Chihuahua",13,"M",TRUE,"Bronx","10454",FALSE,TRUE,"10454"
2340,2015-11-04,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Bronx","10473",TRUE,TRUE,"10473"
2341,2015-10-30,"DOG","Maltese",1,"M",FALSE,"Bronx","10456",FALSE,TRUE,"10456"
2342,2015-10-30,"DOG","Maltese",4,"M",FALSE,"Bronx",NA,FALSE,NA,"10463"
2343,2015-11-08,"DOG","Pit Bull",NA,"U",FALSE,"Bronx","10456",TRUE,TRUE,"10456"
2344,2015-11-05,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",TRUE,"Bronx","10462",TRUE,TRUE,"10462"
2345,2015-11-06,"DOG","Mixed/Other",NA,"U",FALSE,"Bronx",NA,FALSE,NA,"10456"
2346,2015-11-07,"DOG","Yorkshire Terrier",1,"M",FALSE,"Bronx","10472",FALSE,TRUE,"10472"
2347,2015-11-07,"DOG","POODLE CHIHUAHUA",6,"F",TRUE,"Bronx","10466",FALSE,TRUE,"10466"
2348,2015-11-06,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",TRUE,"Bronx","10463",TRUE,TRUE,"10463"
