"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull"
265,2015-06-22,"DOG","Maltese",7,"F",TRUE,"Brooklyn","11220",FALSE
266,2015-06-21,"DOG","Jack Russ",12,"F",TRUE,"Brooklyn",NA,FALSE
267,2015-06-23,"DOG","American Pit Bull Terrier/Pit Bull",1,"M",FALSE,"Brooklyn","11233",TRUE
268,2015-06-24,"DOG","American Pit Bull Terrier/Pit Bull",NA,"M",FALSE,"Brooklyn","11230",TRUE
269,2015-06-26,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11220",FALSE
270,2015-06-24,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11224",TRUE
271,2015-06-25,"DOG","American Staffordshire Terrier",3,"M",FALSE,"Brooklyn",NA,FALSE
272,2015-06-28,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",FALSE,"Brooklyn","11203",TRUE
273,2015-06-26,"DOG","Maltese",1,"M",FALSE,"Brooklyn","11236",FALSE
274,2015-06-24,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11231",TRUE
275,2015-06-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11230",TRUE
276,2015-06-19,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11229",TRUE
277,2015-06-21,"DOG","Mixed/Other",2,"M",FALSE,"Brooklyn","11213",FALSE
278,2015-07-01,"DOG","Vizsla",4,"M",TRUE,"Brooklyn","11249",FALSE
279,2015-06-29,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11224",TRUE
280,2015-07-02,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11219",TRUE
281,2015-03-17,"DOG","Jack Russ",10,"M",FALSE,"Brooklyn","11221",FALSE
282,2015-07-02,"DOG","Golden Retriever",NA,"U",FALSE,"Brooklyn",NA,FALSE
283,2015-07-05,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11213",TRUE
284,2015-06-13,"DOG","HUSKY/LAB X",8,"F",TRUE,"Brooklyn",NA,FALSE
285,2015-06-22,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11236",TRUE
286,2015-07-04,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Brooklyn",NA,TRUE
287,2015-07-02,"DOG","Chihuahua",3,"M",FALSE,"Brooklyn","11212",FALSE
288,2015-07-03,"DOG","CHOW CHOW/SHEPARD X",12,"M",FALSE,"Brooklyn","11207",FALSE
289,2015-07-04,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11210",FALSE
290,2015-07-04,"DOG","MALTIPOO",6,"M",TRUE,"Brooklyn","11212",FALSE
291,2015-06-29,"DOG","BORDER COLLIE/POINTER X",6,"M",TRUE,"Brooklyn","11231",FALSE
292,2015-07-08,"DOG","ENG SETTER",6,"M",FALSE,"Brooklyn","11235",FALSE
293,2015-07-07,"DOG","MIXED",NA,"U",FALSE,"Brooklyn","11216",FALSE
294,2015-07-05,"DOG","Wire Fox Terrier",8,"M",TRUE,"Brooklyn","11205",FALSE
295,2015-07-12,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Brooklyn","11216",TRUE
296,2015-07-14,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Brooklyn","11221",TRUE
297,2015-07-13,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11207",FALSE
298,2015-07-06,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11236",TRUE
299,2015-07-06,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11236",TRUE
300,2015-07-04,"DOG","Jack Russ",1,"M",TRUE,"Brooklyn","11204",FALSE
301,2015-07-14,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn",NA,FALSE
302,2015-07-11,"DOG","Siberian Husky",NA,"U",FALSE,"Brooklyn",NA,FALSE
303,2015-07-13,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn",NA,FALSE
304,2015-07-10,"DOG","Golden Retriever",5,"M",TRUE,"Brooklyn","11238",FALSE
305,2015-07-10,"DOG","German Shepherd Crossbreed",6,"M",FALSE,"Brooklyn","11231",FALSE
306,2015-07-06,"DOG","Yorkshire Terrier",6,"F",FALSE,"Brooklyn","11208",FALSE
307,2015-07-01,"DOG","German Shepherd",6,"M",FALSE,"Brooklyn","11220",FALSE
308,2015-07-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11235",TRUE
309,2015-07-12,"DOG","JACK RUSSELL X",10,"M",FALSE,"Brooklyn","11236",FALSE
310,2015-07-13,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11209",FALSE
311,2015-07-11,"DOG","Bull dog",NA,"U",FALSE,"Brooklyn",NA,FALSE
312,2015-07-08,"DOG","POODLE/CHIHUAHUA X",2,"M",FALSE,"Brooklyn","11206",FALSE
313,2015-07-15,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE
314,2015-07-16,"DOG","Pit Bull",2,"F",FALSE,"Brooklyn","11205",TRUE
315,2015-07-17,"DOG","Basset Hound",3,"M",TRUE,"Brooklyn","11220",FALSE
316,2015-07-15,"DOG","German Shepherd",8,"F",FALSE,"Brooklyn",NA,FALSE
317,2015-07-16,"DOG","Shiba Inu",1,"M",TRUE,"Brooklyn","11235",FALSE
318,2015-07-21,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11233",FALSE
319,2015-07-19,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
320,2015-07-21,"DOG","Cocker Spaniel",13,"M",TRUE,"Brooklyn","11230",FALSE
321,2015-07-22,"DOG","Pit Bull",11,"F",FALSE,"Brooklyn","11206",TRUE
322,2015-07-19,"DOG","Pit Bull",4,"M",TRUE,"Brooklyn","11222",TRUE
323,2015-07-19,"DOG","Bull Terrier",2,"M",FALSE,"Brooklyn","11207",FALSE
324,2015-07-18,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11213",TRUE
325,2015-07-21,"DOG","Mixed/Other",NA,"U",FALSE,"Brooklyn",NA,FALSE
326,2015-07-22,"DOG","LABRADOR/PIT BULL X",NA,"U",FALSE,"Brooklyn","11238",TRUE
327,2015-07-15,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11203",TRUE
328,2015-07-22,"DOG","Belgian Malinois",1,"M",FALSE,"Brooklyn","11213",FALSE
329,2015-07-22,"DOG","PIT BULL/BOXER X",2,"M",TRUE,"Brooklyn","11237",TRUE
330,2015-07-22,"DOG","PIT BULL/BULL DOG",2,"M",TRUE,"Brooklyn","11237",TRUE
331,2015-07-22,"DOG","American Pit Bull Terrier/Pit Bull",6,"F",FALSE,"Brooklyn",NA,TRUE
332,2015-07-22,"DOG","Yorkshire Terrier",6,"M",TRUE,"Brooklyn","11231",FALSE
333,2015-07-25,"DOG","Maltese",1,"M",FALSE,"Brooklyn","11218",FALSE
334,2015-07-25,"DOG","Shiba Inu",1,"M",TRUE,"Brooklyn","11237",FALSE
335,2015-07-28,"DOG","RED-NOSE PIT BULL",9,"M",TRUE,"Brooklyn","11206",TRUE
336,2015-07-29,"DOG","Doberman Pinscher",9,"F",FALSE,"Brooklyn","11220",FALSE
337,2015-06-22,"DOG","Maltese",7,"F",FALSE,"Brooklyn",NA,FALSE
338,2015-07-29,"DOG","MUTT",2,"M",TRUE,"Brooklyn","11203",FALSE
339,2015-07-28,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11226",TRUE
340,2015-07-29,"DOG","Shih Tzu",5,"F",FALSE,"Brooklyn","11249",FALSE
341,2015-07-31,"DOG","Labrador Retriever",10,"M",TRUE,"Brooklyn","11207",FALSE
342,2015-08-02,"DOG","Bull Dog, English",9,"M",TRUE,"Brooklyn","11217",FALSE
343,2015-07-27,"DOG","Labrador Retriever Crossbreed",7,"U",FALSE,"Brooklyn",NA,FALSE
344,2015-07-30,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11215",TRUE
345,2015-08-02,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Brooklyn","11206",TRUE
346,2015-07-31,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11233",TRUE
347,2015-08-04,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
348,2015-08-03,"DOG","WHIPPET X",6,"F",TRUE,"Brooklyn","11237",FALSE
349,2015-07-25,"DOG","Chihuahua",3,"M",FALSE,"Brooklyn","11223",FALSE
350,2015-07-31,"DOG","Maltese",NA,"M",TRUE,"Brooklyn","11232",FALSE
351,2015-08-02,"DOG","Maltese",NA,"M",TRUE,"Brooklyn","11232",FALSE
352,2015-08-03,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11208",TRUE
353,2015-08-05,"DOG","Bull dog",NA,"U",FALSE,"Brooklyn","11207",FALSE
354,2015-08-02,"DOG","American Pit Bull Terrier/Pit Bull",NA,"F",FALSE,"Brooklyn","11206",TRUE
355,2015-08-04,"DOG","Alaskan Klee Kai",1,"M",TRUE,"Brooklyn","11204",FALSE
356,2015-08-05,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11215",TRUE
357,2015-08-05,"DOG","Yorkshire Terrier",3,"M",TRUE,"Brooklyn","11238",FALSE
358,2015-08-06,"DOG","Jack Russ",7,"M",TRUE,"Brooklyn","11207",FALSE
359,2015-08-07,"DOG","American Pit Bull Terrier/Pit Bull",1,"F",FALSE,"Brooklyn","11208",TRUE
360,2015-07-29,"DOG","Boxer",NA,"U",FALSE,"Brooklyn","11222",FALSE
361,2015-07-28,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",TRUE,"Brooklyn","11208",TRUE
362,2015-07-31,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11234",FALSE
363,2015-08-10,"DOG","Shih Tzu",4,"F",FALSE,"Brooklyn","11234",FALSE
364,2015-08-07,"DOG","Jack Russ",3,"M",FALSE,"Brooklyn","11213",FALSE
365,2015-08-02,"DOG","Doberman Pinscher",5,"M",FALSE,"Brooklyn","11209",FALSE
366,2015-08-07,"DOG","AUST CATTLE DOG",1,"M",FALSE,"Brooklyn","11208",FALSE
367,2015-08-04,"DOG","Labrador Retriever Crossbreed",NA,"U",FALSE,"Brooklyn","11220",FALSE
368,2015-08-11,"DOG","Bull Dog, French",8,"M",TRUE,"Brooklyn","11206",FALSE
369,2015-08-11,"DOG","Yorkshire Terrier",1,"F",FALSE,"Brooklyn","11232",FALSE
370,2015-08-11,"DOG","AMER STAFFORDSHIRE X",6,"F",TRUE,"Brooklyn","11228",FALSE
371,2015-08-11,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11233",FALSE
372,2015-08-08,"DOG","Akita",NA,"U",FALSE,"Brooklyn","11219",FALSE
373,2015-08-08,"DOG","Akita",3,"M",FALSE,"Brooklyn","11219",FALSE
374,2015-08-14,"DOG","JACK RUSSELL/ CHIHUAHUA",4,"M",FALSE,"Brooklyn","11206",FALSE
375,2015-08-06,"DOG","Shih Tzu",4,"M",FALSE,"Brooklyn","11214",FALSE
376,2015-07-28,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
377,2015-08-15,"DOG","American Staffordshire Terrier",10,"M",FALSE,"Brooklyn","11206",FALSE
378,2015-08-16,"DOG","Labrador Retriever Crossbreed",2,"F",TRUE,"Brooklyn","11218",FALSE
379,2015-08-14,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn","11206",FALSE
380,2015-08-16,"DOG","German Shepherd",3,"M",TRUE,"Brooklyn","11226",FALSE
381,2015-08-15,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11233",FALSE
382,2015-08-16,"DOG","Yorkshire Terrier",14,"M",TRUE,"Brooklyn","11207",FALSE
383,2015-08-19,"DOG","Jack Russ",7,"F",TRUE,"Brooklyn","11212",FALSE
384,2015-08-19,"DOG","American Staffordshire Terrier",5,"M",TRUE,"Brooklyn","11213",FALSE
385,2015-08-17,"DOG","Chihuahua",8,"M",TRUE,"Brooklyn","11226",FALSE
386,2015-08-21,"DOG","Pit Bull",6,"F",TRUE,"Brooklyn","11207",TRUE
387,2015-08-09,"DOG","Bull dog",3,"M",FALSE,"Brooklyn","11208",FALSE
388,2015-08-21,"DOG","Cane Corso",2,"M",FALSE,"Brooklyn","11231",FALSE
389,2015-08-23,"DOG","American Pit Bull Terrier/Pit Bull",1,"F",FALSE,"Brooklyn","11224",TRUE
390,2015-08-18,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11232",TRUE
1932,2018-01-01,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn",NA,FALSE
391,2015-08-23,"DOG","Labrador Retriever",NA,"U",FALSE,"Brooklyn","11231",FALSE
392,2015-08-24,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11234",TRUE
393,2015-08-11,"DOG","Labrador Retriever",5,"M",TRUE,"Brooklyn","11249",FALSE
394,2015-08-19,"DOG","Poodle, Miniature",2,"M",FALSE,"Brooklyn","11220",FALSE
395,2015-08-13,"DOG","American Pit Bull Terrier/Pit Bull",7,"F",FALSE,"Brooklyn","11236",TRUE
396,2015-08-26,"DOG","POODLE/BOXER X",1,"M",TRUE,"Brooklyn","11221",FALSE
397,2015-08-26,"DOG","Wire Fox Terrier",NA,"U",FALSE,"Brooklyn","11207",FALSE
398,2015-08-27,"DOG","Shih Tzu",8,"M",FALSE,"Brooklyn","11208",FALSE
399,2015-08-11,"DOG","Jack Russ",2,"M",TRUE,"Brooklyn","11204",FALSE
400,2015-08-27,"DOG","YORKSHIRE TER/SHIHTZU",3,"M",TRUE,"Brooklyn","11226",FALSE
401,2015-08-10,"DOG","Labrador Retriever Crossbreed",3,"F",TRUE,"Brooklyn","11204",FALSE
402,2015-08-10,"DOG","Rottweiler",8,"F",FALSE,"Brooklyn","11204",FALSE
403,2015-08-27,"DOG","Shiba Inu",6,"F",TRUE,"Brooklyn","11249",FALSE
404,2015-08-27,"DOG","Chihuahua",3,"M",TRUE,"Brooklyn","11223",FALSE
405,2015-08-29,"DOG","Brittany Spaniel",3,"M",FALSE,"Brooklyn","11235",FALSE
406,2015-08-30,"DOG","Yorkshire Terrier",7,"F",TRUE,"Brooklyn","11209",FALSE
407,2015-08-28,"DOG","Pit Bull",3,"F",TRUE,"Brooklyn","11208",TRUE
408,2015-08-31,"DOG","AMERICAN TERRIER",NA,"U",FALSE,"Brooklyn","11216",FALSE
409,2015-09-01,"DOG","BLUE HEELER/ AUSTRALIAN CATTLE MIX",5,"F",TRUE,"Brooklyn",NA,FALSE
410,2015-09-01,"DOG","Labrador Retriever",3,"M",TRUE,"Brooklyn","11206",FALSE
411,2015-08-20,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11230",TRUE
412,2015-09-01,"DOG","Shiba Inu",3,"M",TRUE,"Brooklyn","11217",FALSE
413,2015-09-04,"DOG","DASCHOUND",NA,"U",FALSE,"Brooklyn","11206",FALSE
414,2015-09-08,"DOG","MINIATURE SCHNAUZER",3,"F",FALSE,"Brooklyn","11232",FALSE
415,2015-09-05,"DOG","American Pit Bull Mix / Pit Bull Mix",8,"F",TRUE,"Brooklyn","11236",TRUE
416,2015-09-07,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11216",TRUE
417,2015-09-03,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11206",FALSE
418,2015-09-03,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
419,2015-09-08,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11216",TRUE
420,2015-09-03,"DOG","Shih Tzu",3,"M",FALSE,"Brooklyn","11235",FALSE
421,2015-09-05,"DOG","Beagle",NA,"U",FALSE,"Brooklyn",NA,FALSE
422,2015-09-06,"DOG","American Pit Bull Terrier/Pit Bull",8,"F",TRUE,"Brooklyn","11224",TRUE
423,2015-09-09,"DOG","Labrador Retriever Crossbreed",1,"M",TRUE,"Brooklyn","11228",FALSE
424,2015-09-08,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
425,2015-09-10,"DOG","YORKIPOO",2,"M",FALSE,"Brooklyn","11249",FALSE
426,2015-09-12,"DOG","Dachshund Smooth Coat",NA,"U",FALSE,"Brooklyn","11217",FALSE
427,2015-09-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11215",TRUE
428,2015-09-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
429,2015-09-14,"DOG","American Pit Bull Terrier/Pit Bull",14,"M",FALSE,"Brooklyn","11215",TRUE
430,2015-09-14,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Brooklyn","11213",TRUE
431,2015-09-13,"DOG","Chihuahua",3,"M",TRUE,"Brooklyn","11220",FALSE
432,2015-09-12,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",TRUE,"Brooklyn","11206",TRUE
433,2015-09-11,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Brooklyn","11233",TRUE
434,2015-09-15,"DOG","CORGI/CHIHUAHUA X",1,"M",TRUE,"Brooklyn","11206",FALSE
435,2015-09-16,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn",NA,FALSE
436,2015-09-13,"DOG","YORKIE/SHIH TZU",3,"M",TRUE,"Brooklyn","11236",FALSE
437,2015-09-16,"DOG","German Shepherd Crossbreed",15,"F",TRUE,"Brooklyn","11213",FALSE
438,2015-08-28,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11219",FALSE
439,2015-09-16,"DOG","Labrador Retriever",7,"F",FALSE,"Brooklyn","11206",FALSE
440,2015-09-03,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11228",FALSE
441,2015-09-20,"DOG","German Shepherd",1,"F",FALSE,"Brooklyn","11231",FALSE
442,2015-09-20,"DOG","Bull Dog, English",7,"M",TRUE,"Brooklyn","11201",FALSE
443,2015-09-18,"DOG","Shih Tzu",1,"M",TRUE,"Brooklyn","11215",FALSE
444,2015-09-22,"DOG","PEKINGESE,SHIH TZU,  CHIH HUA HUA X",5,"M",FALSE,"Brooklyn","11237",FALSE
445,2015-09-19,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11238",FALSE
446,2015-09-19,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11218",TRUE
447,2015-09-07,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11230",FALSE
448,2015-09-22,"DOG","German Shepherd",2,"M",TRUE,"Brooklyn","11236",FALSE
449,2015-09-26,"DOG","GREAT DANE/PIT BULL X",1,"M",TRUE,"Brooklyn",NA,TRUE
450,2015-09-26,"DOG","Poodle, Miniature",NA,"U",FALSE,"Brooklyn",NA,FALSE
451,2015-09-24,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11221",FALSE
452,2015-09-26,"DOG","LHASA APSO/POODLDE X",1,"M",FALSE,"Brooklyn","11226",FALSE
453,2015-09-28,"DOG","Beagle Crossbreed",6,"M",TRUE,"Brooklyn","11226",FALSE
454,2015-09-23,"DOG","Australian Shepherd",NA,"U",FALSE,"Brooklyn","11221",FALSE
455,2015-09-20,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Brooklyn","11201",TRUE
456,2015-09-28,"DOG","German Shepherd Crossbreed",3,"F",FALSE,"Brooklyn","11231",FALSE
457,2015-09-30,"DOG","American Pit Bull Terrier/Pit Bull",NA,"M",FALSE,"Brooklyn","11236",TRUE
458,2015-09-30,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"F",TRUE,"Brooklyn","11208",TRUE
459,2015-09-30,"DOG","Labrador Retriever Crossbreed",7,"M",TRUE,"Brooklyn","11220",FALSE
460,2015-09-22,"DOG","SHARPEI/GERMAN SHEP X",1,"M",FALSE,"Brooklyn","11229",FALSE
461,2015-10-04,"DOG","Pit Bull",3,"F",FALSE,"Brooklyn","11231",TRUE
462,2015-09-29,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11215",TRUE
463,2015-10-05,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",TRUE,"Brooklyn","11223",TRUE
464,2015-10-02,"DOG","LAB/BASSET HOUND X",1,"F",FALSE,"Brooklyn","11231",FALSE
465,2015-10-05,"DOG","American Pit Bull Mix / Pit Bull Mix",6,"M",TRUE,"Brooklyn","11208",TRUE
466,2015-10-05,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11201",FALSE
467,2015-10-05,"DOG","LAB/PIT BULL X",3,"M",TRUE,"Brooklyn","11228",TRUE
468,2015-09-27,"DOG","Chow Chow",12,"F",FALSE,"Brooklyn","11215",FALSE
469,2015-10-07,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11214",TRUE
470,2015-10-07,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11214",TRUE
471,2015-10-07,"DOG","Bull dog",NA,"U",FALSE,"Brooklyn","11230",FALSE
472,2015-10-08,"DOG","German Shepherd",5,"M",FALSE,"Brooklyn","11220",FALSE
473,2015-10-12,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11207",FALSE
474,2015-10-11,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Brooklyn","11226",TRUE
475,2015-10-10,"DOG","AUSTRALIAN CATTLE DOG",14,"M",TRUE,"Brooklyn","11230",FALSE
476,2015-10-12,"DOG","English Springer Spaniel",12,"M",TRUE,"Brooklyn","11201",FALSE
477,2015-10-13,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"U",FALSE,"Brooklyn","11216",TRUE
478,2015-10-10,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
479,2015-09-28,"DOG","Maltese",NA,"U",FALSE,"Brooklyn","11229",FALSE
480,2015-10-13,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE
481,2015-10-11,"DOG","AUSTRALIAN CATTLE DOG",NA,"U",FALSE,"Brooklyn","11205",FALSE
482,2015-10-15,"DOG","Pit Bull",5,"M",FALSE,"Brooklyn","11212",TRUE
483,2015-10-18,"DOG","BORDER COLLIE/LAB",4,"M",TRUE,"Brooklyn","11215",FALSE
484,2015-10-19,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11203",TRUE
485,2015-10-18,"DOG","American Eskimo",7,"M",FALSE,"Brooklyn","11205",FALSE
486,2015-10-05,"DOG","American Pit Bull Terrier/Pit Bull",1,"F",TRUE,"Brooklyn","11208",TRUE
487,2015-10-05,"DOG","Labrador Retriever Crossbreed",9,"M",FALSE,"Brooklyn","11238",FALSE
488,2015-10-09,"DOG","Bull dog",2,"F",TRUE,"Brooklyn","11208",FALSE
489,2015-10-09,"DOG","Bull dog",2,"F",TRUE,"Brooklyn","11208",FALSE
490,2015-10-20,"DOG","German Shepherd",8,"M",TRUE,"Brooklyn","11235",FALSE
491,2015-10-19,"DOG","Yorkshire Terrier",4,"F",TRUE,"Brooklyn","11229",FALSE
492,2015-10-21,"DOG","Chihuahua",10,"M",FALSE,"Brooklyn","11211",FALSE
493,2015-10-21,"DOG","Pit Bull",4,"F",FALSE,"Brooklyn","11234",TRUE
494,2015-10-20,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11207",TRUE
495,2015-10-22,"DOG","American Pit Bull Terrier/Pit Bull",NA,"F",FALSE,"Brooklyn","11210",TRUE
496,2015-10-22,"DOG","Belgian Sheepdog",2,"F",TRUE,"Brooklyn",NA,FALSE
497,2015-10-24,"DOG","American Pit Bull Terrier/Pit Bull",1,"M",FALSE,"Brooklyn","11236",TRUE
498,2015-10-23,"DOG","RAT TERRIER",8,"F",FALSE,"Brooklyn","11208",FALSE
499,2015-10-24,"DOG","Pit Bull",11,"M",TRUE,"Brooklyn","11234",TRUE
500,2015-10-19,"DOG","German Shepherd",4,"M",TRUE,"Brooklyn","11234",FALSE
501,2015-10-18,"DOG","Yorkshire Terrier",3,"M",TRUE,"Brooklyn","11230",FALSE
502,2015-10-24,"DOG","Pit Bull",3,"M",FALSE,"Brooklyn",NA,TRUE
503,2015-10-27,"DOG","Shih Tzu",2,"M",FALSE,"Brooklyn","11216",FALSE
504,2015-10-26,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11233",TRUE
505,2015-10-27,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
506,2015-10-26,"DOG","Chihuahua",1,"F",TRUE,"Brooklyn","11205",FALSE
507,2015-10-14,"DOG","Labrador Retriever Crossbreed",2,"M",TRUE,"Brooklyn","11206",FALSE
508,2015-10-29,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11249",TRUE
509,2015-11-01,"DOG","American Pit Bull Terrier/Pit Bull",1,"M",FALSE,"Brooklyn","11208",TRUE
510,2015-10-30,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn",NA,FALSE
511,2015-11-01,"DOG","Siberian Husky",NA,"U",FALSE,"Brooklyn","11220",FALSE
512,2015-11-01,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE
513,2015-10-31,"DOG","Vizsla",2,"M",TRUE,"Brooklyn","11204",FALSE
514,2015-11-04,"DOG","Puggle",8,"F",TRUE,"Brooklyn","11216",FALSE
515,2015-11-04,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Brooklyn","11236",TRUE
516,2015-11-02,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
517,2015-11-02,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
518,2015-10-31,"DOG","Mixed/Other",NA,"U",FALSE,"Brooklyn","11215",FALSE
519,2015-11-02,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn",NA,FALSE
2025,2015-03-31,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE
520,2015-10-23,"DOG","American Staffordshire Terrier",1,"M",TRUE,"Brooklyn","11214",FALSE
521,2015-11-05,"DOG","YORKIE/MALTESE X",7,"M",TRUE,"Brooklyn","11203",FALSE
522,2015-11-06,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"M",FALSE,"Brooklyn","11208",TRUE
523,2015-11-05,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
524,2015-11-02,"DOG","BOXER/PIT BULL X",NA,"F",TRUE,"Brooklyn","11218",TRUE
525,2015-11-06,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",TRUE,"Brooklyn","11208",TRUE
526,2015-11-06,"DOG","MIXED",5,"M",TRUE,"Brooklyn","11208",FALSE
527,2015-11-07,"DOG","CHOW/SHEPHERD X",15,"M",TRUE,"Brooklyn","11234",FALSE
528,2015-11-07,"DOG","Mastiff, Bull",6,"M",TRUE,"Brooklyn","11230",FALSE
529,2015-11-07,"DOG","Poodle, Standard",9,"M",TRUE,"Brooklyn",NA,FALSE
